2025-05-14 19:40:14,195 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.83.220.141', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 137.93, 'AvgFlightTime': 61.69, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.84, 'LoginTimestamp': '2025-05-14 09:47:00', 'LogoutTimestamp': '2025-05-14 10:55:00', 'SessionDuration': 68, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 21:25:46,224 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:87:36:4A', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.8.239.68', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 58.12, 'AvgKeyHoldTime': 112.31, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.64, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.49, 'LoginTimestamp': '2025-05-14 09:24:00', 'LogoutTimestamp': '2025-05-14 10:10:00', 'SessionDuration': 46, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:25:58,309 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:87:36:4A', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.8.239.68', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 99.52, 'AvgFlightTime': 73.33, 'PatternMatchScore': 0.84, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.45, 'LoginTimestamp': '2025-05-14 07:52:00', 'LogoutTimestamp': '2025-05-14 08:16:00', 'SessionDuration': 24, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:26:10,430 INFO: Emitted: {'UserID': 10154, 'MACAddress': '7B:67:AE:A4:F8:E6', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.8.239.68', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 129.68, 'AvgFlightTime': 100.45, 'PatternMatchScore': 0.82, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.64, 'LoginTimestamp': '2025-05-14 08:04:00', 'LogoutTimestamp': '2025-05-14 08:24:00', 'SessionDuration': 20, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:26:22,538 INFO: Emitted: {'UserID': 10154, 'MACAddress': '7B:67:AE:A4:F8:E6', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.8.239.212', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 45.85, 'AvgKeyHoldTime': 103.84, 'AvgFlightTime': 95.07, 'PatternMatchScore': 0.92, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.08, 'LoginTimestamp': '2025-05-14 11:24:20', 'LogoutTimestamp': '2025-05-14 12:04:20', 'SessionDuration': 40, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 21:26:32,785 INFO [MainThread] Loaded 280 profiles and 550 MACs
2025-05-14 21:26:32,785 DEBUG [MainThread] New batch initialized: ['ip', 'normal', 'normal', 'ip', 'normal', 'mac', 'normal', 'normal', 'normal', 'normal']
2025-05-14 21:26:32,785 INFO [FeederThread] Starting feeder loop
2025-05-14 21:26:32,785 INFO [MainThread] Feeder thread started
2025-05-14 21:26:45,953 DEBUG [Thread-1 (process_request_thread)] New batch initialized: ['ip', 'normal', 'normal', 'normal', 'normal', 'mac', 'normal', 'ip', 'normal', 'normal']
2025-05-14 21:26:45,969 INFO [Thread-1 (process_request_thread)] Current user set to 10154; history cleared
2025-05-14 21:26:53,642 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.211, MAC=D0:DB:33:43:EC:51
2025-05-14 21:26:55,982 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:26:55,982 INFO [FeederThread] Emitted session at 2025-05-14T11:26:53.642409+00:00
2025-05-14 21:27:06,835 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.211, MAC=D0:DB:33:43:EC:51
2025-05-14 21:27:06,883 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:06,883 INFO [FeederThread] Emitted session at 2025-05-14T11:27:06.835346+00:00
2025-05-14 21:27:16,898 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.211, MAC=D0:DB:33:43:EC:51
2025-05-14 21:27:16,928 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:16,928 INFO [FeederThread] Emitted session at 2025-05-14T11:27:16.900754+00:00
2025-05-14 21:27:26,944 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.211, MAC=D0:DB:33:43:EC:51
2025-05-14 21:27:26,975 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:26,975 INFO [FeederThread] Emitted session at 2025-05-14T11:27:26.944552+00:00
2025-05-14 21:27:36,993 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.211, MAC=D0:DB:33:43:EC:51
2025-05-14 21:27:37,025 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:37,025 INFO [FeederThread] Emitted session at 2025-05-14T11:27:36.993984+00:00
2025-05-14 21:27:47,906 DEBUG [FeederThread] Generated payload for user 10154 (type=mac): IP=192.240.24.211, MAC=25:04:71:46:8A:7F
2025-05-14 21:27:47,950 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:47,950 INFO [FeederThread] Emitted session at 2025-05-14T11:27:47.908230+00:00
2025-05-14 21:27:59,316 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.211, MAC=25:04:71:46:8A:7F
2025-05-14 21:27:59,366 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:27:59,366 INFO [FeederThread] Emitted session at 2025-05-14T11:27:59.316546+00:00
2025-05-14 21:28:09,387 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.218, MAC=25:04:71:46:8A:7F
2025-05-14 21:28:09,457 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:28:09,458 INFO [FeederThread] Emitted session at 2025-05-14T11:28:09.387189+00:00
2025-05-14 21:28:19,479 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.218, MAC=25:04:71:46:8A:7F
2025-05-14 21:28:19,541 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:28:19,542 INFO [FeederThread] Emitted session at 2025-05-14T11:28:19.480870+00:00
2025-05-14 21:28:29,548 DEBUG [FeederThread] New batch initialized: ['ip', 'normal', 'normal', 'normal', 'normal', 'ip', 'normal', 'normal', 'mac', 'normal']
2025-05-14 21:28:29,548 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.218, MAC=25:04:71:46:8A:7F
2025-05-14 21:28:29,584 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:28:29,584 INFO [FeederThread] Emitted session at 2025-05-14T11:28:29.548635+00:00
2025-05-14 21:28:39,590 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.27, MAC=25:04:71:46:8A:7F
2025-05-14 21:28:39,633 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:28:39,633 INFO [FeederThread] Emitted session at 2025-05-14T11:28:39.590730+00:00
2025-05-14 21:28:50,493 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.27, MAC=25:04:71:46:8A:7F
2025-05-14 21:28:50,570 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:28:50,570 INFO [FeederThread] Emitted session at 2025-05-14T11:28:50.493534+00:00
2025-05-14 21:29:00,576 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.27, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:00,624 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:00,624 INFO [FeederThread] Emitted session at 2025-05-14T11:29:00.576822+00:00
2025-05-14 21:29:11,738 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.27, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:11,769 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:11,769 INFO [FeederThread] Emitted session at 2025-05-14T11:29:11.738376+00:00
2025-05-14 21:29:22,629 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.27, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:22,680 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:22,682 INFO [FeederThread] Emitted session at 2025-05-14T11:29:22.629123+00:00
2025-05-14 21:29:33,603 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.112, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:33,704 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:33,704 INFO [FeederThread] Emitted session at 2025-05-14T11:29:33.603676+00:00
2025-05-14 21:29:34,619 DEBUG [Thread-1 (process_request_thread)] New batch initialized: ['normal', 'normal', 'normal', 'normal', 'mac', 'ip', 'normal', 'normal', 'ip', 'normal']
2025-05-14 21:29:34,619 INFO [Thread-1 (process_request_thread)] Current user set to 10154; history cleared
2025-05-14 21:29:43,722 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.112, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:43,754 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:43,754 INFO [FeederThread] Emitted session at 2025-05-14T11:29:43.722808+00:00
2025-05-14 21:29:53,780 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.112, MAC=25:04:71:46:8A:7F
2025-05-14 21:29:53,828 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:29:53,828 INFO [FeederThread] Emitted session at 2025-05-14T11:29:53.780849+00:00
2025-05-14 21:30:03,842 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.112, MAC=25:04:71:46:8A:7F
2025-05-14 21:30:03,874 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:03,874 INFO [FeederThread] Emitted session at 2025-05-14T11:30:03.842514+00:00
2025-05-14 21:30:13,900 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.112, MAC=25:04:71:46:8A:7F
2025-05-14 21:30:13,967 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:13,967 INFO [FeederThread] Emitted session at 2025-05-14T11:30:13.900200+00:00
2025-05-14 21:30:23,972 DEBUG [FeederThread] Generated payload for user 10154 (type=mac): IP=192.240.24.112, MAC=F0:18:98:88:41:B2
2025-05-14 21:30:24,035 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:24,035 INFO [FeederThread] Emitted session at 2025-05-14T11:30:23.972291+00:00
2025-05-14 21:30:35,073 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.77, MAC=F0:18:98:88:41:B2
2025-05-14 21:30:35,121 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:35,121 INFO [FeederThread] Emitted session at 2025-05-14T11:30:35.073737+00:00
2025-05-14 21:30:45,143 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.77, MAC=F0:18:98:88:41:B2
2025-05-14 21:30:45,207 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:45,207 INFO [FeederThread] Emitted session at 2025-05-14T11:30:45.143810+00:00
2025-05-14 21:30:56,415 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.77, MAC=F0:18:98:88:41:B2
2025-05-14 21:30:56,463 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:30:56,463 INFO [FeederThread] Emitted session at 2025-05-14T11:30:56.415286+00:00
2025-05-14 21:31:06,475 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.146, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:06,538 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:06,538 INFO [FeederThread] Emitted session at 2025-05-14T11:31:06.475585+00:00
2025-05-14 21:31:16,597 DEBUG [FeederThread] New batch initialized: ['normal', 'normal', 'normal', 'ip', 'normal', 'normal', 'normal', 'ip', 'mac', 'normal']
2025-05-14 21:31:16,599 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.146, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:16,809 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:16,809 INFO [FeederThread] Emitted session at 2025-05-14T11:31:16.606284+00:00
2025-05-14 21:31:26,822 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.146, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:26,870 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:26,870 INFO [FeederThread] Emitted session at 2025-05-14T11:31:26.822957+00:00
2025-05-14 21:31:36,897 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.146, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:36,954 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:36,954 INFO [FeederThread] Emitted session at 2025-05-14T11:31:36.897378+00:00
2025-05-14 21:31:46,963 DEBUG [FeederThread] Generated payload for user 10154 (type=normal): IP=192.240.24.146, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:47,023 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:47,023 INFO [FeederThread] Emitted session at 2025-05-14T11:31:46.963776+00:00
2025-05-14 21:31:57,037 DEBUG [FeederThread] Generated payload for user 10154 (type=ip): IP=192.240.24.75, MAC=F0:18:98:88:41:B2
2025-05-14 21:31:57,147 DEBUG [FeederThread] POST succeeded on attempt 1
2025-05-14 21:31:57,147 INFO [FeederThread] Emitted session at 2025-05-14T11:31:57.037743+00:00
2025-05-14 21:32:09,799 INFO [MainThread] Loaded 280 profiles and 550 MACs
2025-05-14 21:32:09,799 DEBUG [MainThread] Batch initialized: ['normal', 'normal', 'normal', 'normal', 'normal', 'ip', 'normal', 'ip', 'normal', 'mac']
2025-05-14 21:32:09,799 INFO [FeederThread] Feeder loop started
2025-05-14 21:32:09,799 INFO [MainThread] Feeder thread launched
2025-05-14 21:32:23,170 DEBUG [Thread-2 (process_request_thread)] Batch initialized: ['normal', 'normal', 'ip', 'mac', 'normal', 'normal', 'normal', 'normal', 'ip', 'normal']
2025-05-14 21:32:23,170 INFO [Thread-2 (process_request_thread)] Switched to UserID 10154
2025-05-14 21:36:19,436 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.193.215.189', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 55.44, 'AvgKeyHoldTime': 125.72, 'AvgFlightTime': 115.77, 'PatternMatchScore': 1.0, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.0, 'LoginTimestamp': '2025-05-14 07:28:00', 'LogoutTimestamp': '2025-05-14 07:55:00', 'SessionDuration': 27, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 21:36:32,446 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.193.215.189', 'VPN_Used': False, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 89.38, 'AvgFlightTime': 100.9, 'PatternMatchScore': 0.95, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.96, 'LoginTimestamp': '2025-05-14 00:43:29', 'LogoutTimestamp': '2025-05-14 02:33:29', 'SessionDuration': 110, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': True, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Mumbai'}
2025-05-14 21:36:44,557 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '10.193.215.189', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 51.84, 'AvgKeyHoldTime': 86.33, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.96, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.8, 'LoginTimestamp': '2025-05-14 07:10:00', 'LogoutTimestamp': '2025-05-14 09:01:00', 'SessionDuration': 111, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:36:57,488 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Tablet', 'Browser': 'Firefox', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'BT', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 66.35, 'AvgKeyHoldTime': 114.63, 'AvgFlightTime': 91.5, 'PatternMatchScore': 0.85, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.12, 'LoginTimestamp': '2025-05-13 21:49:54', 'LogoutTimestamp': '2025-05-13 23:49:54', 'SessionDuration': 120, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 21:37:09,631 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 58.9, 'AvgKeyHoldTime': 148.5, 'AvgFlightTime': 108.38, 'PatternMatchScore': 0.96, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.39, 'LoginTimestamp': '2025-05-14 07:43:00', 'LogoutTimestamp': '2025-05-14 09:41:00', 'SessionDuration': 118, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 21:37:21,776 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 83.11, 'AvgFlightTime': 40.0, 'PatternMatchScore': 0.87, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.06, 'LoginTimestamp': '2025-05-14 07:36:00', 'LogoutTimestamp': '2025-05-14 07:47:00', 'SessionDuration': 11, 'Duration_RiskScore': 0.1, 'Aggregate_Behavior': 0.15, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:37:33,920 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Safari', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 46.11, 'AvgKeyHoldTime': 132.65, 'AvgFlightTime': 40.0, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.9, 'LoginTimestamp': '2025-05-14 08:08:00', 'LogoutTimestamp': '2025-05-14 09:03:00', 'SessionDuration': 55, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:37:46,020 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 149.9, 'AvgFlightTime': 53.85, 'PatternMatchScore': 0.92, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.5, 'LoginTimestamp': '2025-05-14 09:10:00', 'LogoutTimestamp': '2025-05-14 10:31:00', 'SessionDuration': 81, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:37:59,219 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:77:63:DC', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '10.193.215.134', 'VPN_Used': False, 'ISP': 'Verizon', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 59.87, 'AvgKeyHoldTime': 127.48, 'AvgFlightTime': 67.56, 'PatternMatchScore': 0.93, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.75, 'LoginTimestamp': '2025-05-14 12:53:56', 'LogoutTimestamp': '2025-05-14 13:50:56', 'SessionDuration': 57, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Tokyo'}
2025-05-14 21:38:11,459 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:77:63:DC', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.193.215.122', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 106.0, 'AvgFlightTime': 72.33, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.42, 'LoginTimestamp': '2025-05-14 06:18:09', 'LogoutTimestamp': '2025-05-14 07:57:09', 'SessionDuration': 99, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 21:38:23,563 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:77:63:DC', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Safari', 'IPAddress': '10.193.215.122', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 72.8, 'AvgKeyHoldTime': 138.77, 'AvgFlightTime': 75.8, 'PatternMatchScore': 0.85, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.9, 'LoginTimestamp': '2025-05-14 07:22:00', 'LogoutTimestamp': '2025-05-14 09:09:00', 'SessionDuration': 107, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 21:38:35,674 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:77:63:DC', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Mobile', 'Browser': 'Chrome', 'IPAddress': '10.193.215.122', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 57.53, 'AvgKeyHoldTime': 100.56, 'AvgFlightTime': 89.11, 'PatternMatchScore': 1.0, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.08, 'LoginTimestamp': '2025-05-14 09:13:00', 'LogoutTimestamp': '2025-05-14 09:54:00', 'SessionDuration': 41, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
